asset_id,gi_id,borough,sewer_type,asset_type,status,status_group,constructed_date,outfall,nyc_waters,latitude,longitude
189058,OakT_WadeS_W7,Bronx,Combined,ROWSGS,Constructed,Constructed,2013-10-01,HP-004,Bronx River,40.85127422389751,-73.89074133304533
183313,IB4037B,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.880222729095244,-73.8679960237067
105341,343-1A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-12-30,NCB-083,Newtown Creek,40.71177364903402,-73.90320579771476
186973,RAVE-07PPa,Queens,Combined,Porous Asphalt,In Construction,In Construction,,BB-028,East River / Open Waters,40.759393571410406,-73.93549133118283
132768,214E,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-12-10,26W-003,Jamaica Bay and Tributaries,40.67541155099393,-73.90786495261895
120908,1311a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003a,Jamaica Bay and Tributaries,40.677800675851465,-73.81659075240186
187225,RBB2,Queens,MS4,Rain Garden,Constructed,Constructed,2020-03-01,ROC-632,Jamaica Bay and Tributaries,40.58119448824789,-73.82424434225663
185337,IB3081c,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65411144979602,-73.92690316597306
94261,212A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-10-14,JAM-003,Jamaica Bay and Tributaries,40.68825096296317,-73.81677219803048
159098,65,Bronx,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-05-25,HP-024,Hutchinson River,40.9033791249497,-73.8447604567612
182412,IB2030B,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.746695294326734,-73.79191212768569
154293,917a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-07-09,BB-008,Flushing Bay,40.74533282984051,-73.86273105357014
150783,131a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.65584572738013,-73.91201023368352
126103,0253a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-02-03,NCB-015,Newtown Creek,40.68090573651968,-73.90872035460868
142256,Q075-01PPa,Queens,Combined,Permeable Pavers,Constructed,Constructed,2016-09-15,NCB-083,Newtown Creek,40.69869905458248,-73.90466769885079
118314,380d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-08-01,26W-003,Jamaica Bay and Tributaries,40.666580725075306,-73.90381250287358
187342,IB6034g,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.64591782118459,-73.92453081912925
148926,5075C,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-11-08,BB-026,Newtown Creek,40.746046525844505,-73.93146422833058
186760,Metcalf_Gleason2,Bronx,Combined,ROWSGS,Constructed,Constructed,2012-01-07,HP-009,Bronx River,40.829014249344574,-73.87240032721341
173638,IB2167A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.685834869853984,-73.85448652235041
120856,1271b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003,Jamaica Bay and Tributaries,40.681660479199024,-73.81000102878505
155300,1260b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-07-09,BB-008,Flushing Bay,40.749299896913925,-73.86066231077906
118311,380a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-08-01,26W-003,Jamaica Bay and Tributaries,40.66663014929021,-73.90347846405466
150021,231b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-08-03,NCB-015,Newtown Creek,40.69595744666957,-73.922678560745
181973,IB1314c,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-004,Jamaica Bay and Tributaries,40.67200851389698,-73.89207182941779
188466,PRAT-02SS,Brooklyn,Combined,Subsurface Detention System,Constructed,Constructed,2024-08-09,NCB-014,East River / Open Waters,40.693526907787714,-73.9628477306427
100855,2398bb,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.66898716884091,-73.87862779553221
122599,442,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2013-07-01,BB-006,Flushing Bay,40.73429254667102,-73.8662372395466
103607,1173B,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-09-16,JAM-005,Jamaica Bay and Tributaries,40.70376310423199,-73.7343069922994
171196,IB3103A,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.88552030458635,-73.8660831797932
115466,243a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-12-30,BB-005,East River / Open Waters,40.74787524402571,-73.91059173495975
138884,547B,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.722818978501394,-73.77922635865573
147674,2023c,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.74407636597057,-73.83358367904165
173309,IB6052A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65153495935442,-73.9335240087646
160071,17B,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-25,OH-021,Coney Island Creek,40.60880704377539,-73.97230983991298
176881,5076b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.64879339955769,-73.92110211890285
124845,2379B,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-07-06,BB-006,Flushing Bay,40.723168646318,-73.84396339541125
117944,130a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-01-15,26W-003,Jamaica Bay and Tributaries,40.67658943311138,-73.90818040266608
132931,356A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-10-13,26W-003,Jamaica Bay and Tributaries,40.667039234421146,-73.91131778946607
183868,IB961B,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.69073904141244,-73.83817661347986
157582,323f,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-05-31,NCB-015,Newtown Creek,40.6899223575081,-73.92529789493479
118417,436a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-10-15,26W-003,Jamaica Bay and Tributaries,40.665375532504655,-73.90194382827949
185274,IB584a,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-06,26W-005,Jamaica Bay and Tributaries,40.67092042692789,-73.84780835935257
177482,GS4083a,Brooklyn,Combined,ROWGS,Constructed (Full Maintenance),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65052421446215,-73.92465502386572
182122,IB2665a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.662048691529066,-73.87375573201443
171270,IB1054c,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-06,26W-005,Jamaica Bay and Tributaries,40.6734904366092,-73.87053782496446
184319,IB5090A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.651769671100936,-73.93323473355748
171395,IB1630C,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.68991402725576,-73.8536361952707
113257,1408B,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.693897345905846,-73.86145477940781
182936,4-IB184e,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,RH-005,East River / Open Waters,40.68602636468512,-73.94614389313618
172005,5076A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65356314601456,-73.93561132215294
100569,2093c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-07-21,26W-004,Jamaica Bay and Tributaries,40.66137769828191,-73.88465167116284
119364,321c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-08-25,NCB-015,Newtown Creek,40.706497653343504,-73.9218243263901
181675,IB485A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.725915769177405,-73.79087531324087
138920,570A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.72330890742172,-73.78064159806887
184370,IB6076AA,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.64681622590261,-73.90791413326323
183993,IB259A,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-18,TI-010,Flushing Creek,40.73096407257502,-73.77407689763726
184508,IB2151a,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003,Jamaica Bay and Tributaries,40.67511420114209,-73.81272732452574
185481,IB4152B,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.64420285598287,-73.91180122999894
133260,651B,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-10-26,26W-003,Jamaica Bay and Tributaries,40.66094263805875,-73.9093441901028
159085,18c,Bronx,Combined,ROWRG,Constructed (Full Maintenance),Constructed,2016-05-25,HP-023,Hutchinson River,40.8820975138034,-73.83272395640222
107771,2167a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.76574860383767,-73.80519624703818
185463,IB4092A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.6408413664612,-73.91282883869572
156950,107c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-09-29,NCB-015,Newtown Creek,40.68397351261145,-73.92488894390635
157125,166a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-06,NCB-015,Newtown Creek,40.68232675780352,-73.91964678205393
187757,IB763b,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.724271575089446,-73.8230104814293
140199,1512C,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.73694411010219,-73.7974446177944
185358,IB4029b,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65274611424109,-73.92363274326466
121870,3309b,Queens,MS4,ROWB,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003a,Jamaica Bay and Tributaries,40.66721152968114,-73.80432894797681
189104,SS03,Queens,MS4,Subsurface Pipe/Broken Stone,Constructed,Constructed,2022-06-10,JAM-006,Jamaica Bay and Tributaries,40.693774998805296,-73.79109722236247
176625,IB4057c,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65250233659953,-73.92585631859401
115233,084b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-12-30,BB-005,East River / Open Waters,40.74716036995225,-73.89641189855055
184136,IB168A,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-18,TI-010,Flushing Creek,40.72641543907807,-73.77757101410704
187316,MARC-05SP,Brooklyn,Combined,Subsurface Detention System,In Construction,In Construction,,NCB-014,East River / Open Waters,40.69715633880711,-73.95170805810262
184354,IB4006B,Brooklyn,Combined,ROW Infiltration Basin with Combination of Concrete and Grass Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.6562917701628,-73.93704635933514
114351,2361A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.68370176730304,-73.85247073506305
120315,84c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-08-25,NCB-015,Newtown Creek,40.71019050923843,-73.93663901259993
183541,IB105E,Bronx,Combined,ROW Infiltration Basin with Combination of Concrete and Grass Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.86292499386874,-73.86271676832115
174711,5070A,Brooklyn,Combined,ROWB,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.64345731712437,-73.90462720617847
95538,1152A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.68873976914356,-73.84154831382526
167763,2140l,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.763001282581904,-73.80356605147423
148180,D-25b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-22,JAM-003a,Jamaica Bay and Tributaries,40.70439120597931,-73.82361236425518
188058,IB1962b,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.742853489166144,-73.8264930661051
182297,IB3208a,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.75204560000246,-73.81235312777768
188443,IB445c,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-12-30,BB-005,East River / Open Waters,40.75500433892103,-73.90330484099935
183246,IB2660a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.663672606839874,-73.87295184810608
185238,TOMP-06SRa,Brooklyn,Combined,Subsurface Storage,In Construction,In Construction,,NCB-014,East River / Open Waters,40.6961541414479,-73.94547693841903
157543,307d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-05-27,NCB-015,Newtown Creek,40.68945565259592,-73.92852023820024
151336,348c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.65230901143239,-73.90810436841818
172908,IB5049B,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65563101233823,-73.9309169821035
108700,3044b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.75008733990423,-73.79913791037443
184131,IB162B,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-18,TI-010,Flushing Creek,40.7282272565019,-73.77672859137336
185326,IB3060a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65593019639385,-73.92492440099194
174153,GS3037B,Brooklyn,Combined,ROWGS,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.63812693580082,-73.90904352826314
160172,0005A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-10-01,BB-006,Flushing Bay,40.73694870725441,-73.88042957854114
159017,GI-23,Brooklyn,Combined,ROWSGS,Constructed (Full Maintenance),Constructed,2013-06-30,26W-003,Jamaica Bay and Tributaries,40.66957561045178,-73.90400981150977
108036,2271a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.75386902762325,-73.80398441921213
187903,IB1147d,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.73013820340467,-73.82281507190297
125723,PV-5,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-05-20,NCB-027,East River / Open Waters,40.73625204312518,-73.9500760225919
187665,IB354h,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.71907267736124,-73.8190998048782
120304,78d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-08-25,NCB-015,Newtown Creek,40.71078760102051,-73.93534784682704
125832,0073c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-03-23,NCB-015,Newtown Creek,40.67642161297704,-73.92631630284289
111765,IB411-1A,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-03-30,HP-004,Bronx River,40.8444432731562,-73.88732069666139
148272,E-71a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-22,JAM-003a,Jamaica Bay and Tributaries,40.69532724314702,-73.8466274596271
177166,6082a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.64160806361215,-73.92340252854842
127694,1-83a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-01,NCB-014,East River / Open Waters,40.6722267052026,-73.94382597529022
174601,IB5013C,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.63953975650056,-73.90395975563196
187947,IB1213b,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.732409822695736,-73.81039017210352
137916,IB576AA,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.84775332130553,-73.86234898717159
120969,1350c,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003,Jamaica Bay and Tributaries,40.67887738015767,-73.81052698836216
135677,229.1a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-06-30,NCQ-077,Newtown Creek,40.727927032959904,-73.89663379545064
154893,1138d,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-31,BB-008,Flushing Bay,40.7461675298788,-73.85565144889873
143536,1641AAA,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-10-21,TI-011,Flushing Creek,40.76938188587954,-73.8241434460812
173294,6062D,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.64816693803922,-73.93122207384532
187197,SWPS17-103-D01,Brooklyn,Combined,Synthetic Turf Field Storage Layer,Constructed,Constructed,2017-09-01,OH-015,East River / Open Waters,40.60917600129178,-73.9950471002726
120928,1329b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003,Jamaica Bay and Tributaries,40.67844339207094,-73.8133654181199
118000,173c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-01-15,26W-003,Jamaica Bay and Tributaries,40.67683985604069,-73.89819371386159
112651,1117A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68600415263016,-73.87055366904514
115421,223a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-12-30,BB-005,East River / Open Waters,40.74705210492528,-73.90679170355274
116037,078A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.74949926903962,-73.8954542206485
185812,IB21004B,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2024-06-28,TI-003,East River / Open Waters,40.7814376287251,-73.81662549523277
176295,IB3041e,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65644351510715,-73.93076776993085
105249,178C,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-12-30,NCB-083,Newtown Creek,40.70704002675435,-73.92008118692836
120944,1339a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003,Jamaica Bay and Tributaries,40.67726330361318,-73.81194233664668
136554,611c,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-12-28,NCQ-077,Newtown Creek,40.71220590318204,-73.89492635864727
132847,285B,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-10-13,26W-003,Jamaica Bay and Tributaries,40.67086282983156,-73.90824931482034
182616,IB365A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.75178433154596,-73.88525079842265
148350,G-45,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-22,JAM-003,Jamaica Bay and Tributaries,40.70037872677207,-73.83561593428728
182113,IB2656d,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.663379566657774,-73.871511733918
173631,IB2385B,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.68348205835986,-73.85139902701688
170975,IB1549e,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68018276834722,-73.88752313652864
167465,IB509AA,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.690318850094535,-73.82721151720827
100391,1911b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.67108303740578,-73.88401278951866
188077,IB2082a,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.74604751497789,-73.8330923410712
176587,IB4042d,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65105357110721,-73.92841330200649
184197,Q620-02SPa,Queens,Combined,Subsurface Storage,In Construction,In Construction,,TI-010,Flushing Creek,40.71632779683059,-73.80002629056138
172821,4011B,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65589668746309,-73.94104352634353
147160,1513h,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.73875011194448,-73.81733834207365
187272,Shoelace1,Bronx,MS4,Rain Garden,Constructed,Constructed,2021-04-01,OVERLAND FLOW BR,Bronx River,40.88980911410464,-73.86409895743869
149670,BK_3,Bronx,Combined,Detention System,Constructed,Constructed,2015-03-16,HP-025,East River / Open Waters,40.82006426474952,-73.8955711490733
183111,2-IB700b,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.70569926219148,-73.95151867987317
101622,1489-1d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68148439874794,-73.88596406959363
177233,6109n,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.64366752545343,-73.92172299378419
100806,2353b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.66007215755048,-73.87752372876827
99717,1456a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68310709773544,-73.88446647302248
143452,1612D,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-10-21,TI-011,Flushing Creek,40.771546189300274,-73.81648076166873
175150,6092C,Brooklyn,Combined,ROWB,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.64456604194743,-73.90448825402748
188288,PP-10,Manhattan,Combined,Permeable Pavers,Constructed,Constructed,2018-03-01,NCM-042,East River / Open Waters,40.71414988352162,-73.9834572998514
182607,IB348B,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.75299636118083,-73.88969319601014
100263,1818b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.6749975392396,-73.8835054139059
185293,IB3007a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65678221636336,-73.93080461241523
181855,IB3028B,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.6380775491189,-73.9099629818931
132454,29A,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-11-19,26W-003,Jamaica Bay and Tributaries,40.6718938468404,-73.92519371761676
186097,IB305B,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.71989590864956,-73.80872016603931
135999,422.1a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-06-30,NCQ-029,Newtown Creek,40.73088275607064,-73.92183728187887
187633,Q344-01PPa,Queens,Combined,Porous Asphalt,100% Design Accepted,Final Design,,TI-010,Flushing Creek,40.730960767311856,-73.80603130134948
163480,32871A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-06-28,TI-023,East River / Open Waters,40.78396534390936,-73.79364037000235
186787,IB818A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-11-18,TI-010,Flushing Creek,40.74049927017666,-73.78681790135258
172854,IB4052C,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65366705299961,-73.93838283581634
134024,977b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-06,26W-005,Jamaica Bay and Tributaries,40.676172339540685,-73.87120541530889
188298,RG-5,Bronx,Combined,Rain Garden,Constructed,Constructed,2019-08-31,WIB-068,East River / Open Waters,40.8088412315607,-73.91940847012918
186765,Victory_StP1,Staten Island,Combined,ROWSGS,Constructed,Constructed,2013-01-15,PR-013,East River / Open Waters,40.63803881063714,-74.07803254833536
184181,K450-04SPa,Brooklyn,Combined,Subsurface Storage,In Construction,In Construction,,NCB-015,Newtown Creek,40.711494393463845,-73.93819616958208
